,Date,mode_of_purchase,sporting_equipment,store,estimated_spending,number_of_items_bought
19057,2020-06-16,order,fitness,south,618.8793333333333,8
19058,2020-06-16,order,climbing,east,156.19,2
19059,2020-06-16,order,jog/run,east,2125.8473333333336,32
19060,2020-06-16,order,triathlon,south,394.0273333333333,9
19061,2020-06-16,order,table_tennis,east,73.584,4
19062,2020-06-16,order,diving,south,860.3366666666667,8
19063,2020-06-16,order,kayak/sup,east,120.61533333333334,4
19064,2020-06-16,order,hiking/trekking,east,6278.770666666667,61
19065,2020-06-16,order,others,east,180.49333333333334,2
19066,2020-06-16,order,triathlon,east,370.44066666666663,9
19067,2020-06-16,physical_collection,crosstrain,west,115.212,1
19068,2020-06-16,order,rugby,south,24.69333333333333,1
19069,2020-06-16,order,golf,south,63.843333333333334,1
19070,2020-06-16,order,hiking/trekking,south,3499.3106666666667,42
19071,2020-06-16,order,cycling,south,26.022000000000002,1
19072,2020-06-16,physical_collection,pilates,west,50.61333333333334,2
19073,2020-06-16,order,basketball,east,704.602,10
19074,2020-06-16,physical_collection,fitness,west,98.38,1
19075,2020-06-16,order,ski,east,27.156000000000002,2
19076,2020-06-16,order,football,east,766.1553333333333,7
19077,2020-06-16,order,badminton,east,445.4066666666667,8
19078,2020-06-16,order,jog/run,south,1598.018,20
19079,2020-06-16,order,cycling,east,727.1493333333333,8
19080,2020-06-16,order,table_tennis,south,58.166666666666664,1
19081,2020-06-16,order,football,south,346.738,4
19082,2020-06-16,order,swimming,south,1690.2813333333334,22
19083,2020-06-16,order,skate/roller,south,594.186,3
19084,2020-06-16,order,sailing,east,45.27733333333333,2
19085,2020-06-16,order,golf,east,199.948,2
19086,2020-06-16,physical_collection,skate/roller,west,38.494,1
19087,2020-06-16,order,pilates,south,570.88,9
19088,2020-06-16,order,badminton,south,240.19533333333334,4
19089,2020-06-16,order,surfing,south,995.4273333333334,10
19090,2020-06-16,order,skate/roller,east,496.3206666666667,4
19091,2020-06-16,order,trail,south,244.56133333333332,1
19092,2020-06-16,physical_collection,jog/run,west,29.520666666666667,4
19093,2020-06-16,physical_collection,hiking/trekking,west,392.79133333333334,2
19094,2020-06-16,physical_collection,football,west,22.05666666666667,1
19096,2020-06-16,order,yoga,south,375.718,5
19097,2020-06-16,order,swimming,east,2199.929333333333,30
19099,2020-06-16,physical_collection,sailing,west,7.792666666666666,3
19100,2020-06-16,order,kayak/sup,south,254.0293333333333,3
19101,2020-06-16,order,yoga,east,677.0686666666667,6
19103,2020-06-16,physical_collection,cycling,west,70.71266666666666,2
19104,2020-06-16,order,tennis,south,581.9,13
19105,2020-06-16,physical_collection,boxing,west,22.767333333333337,2
19108,2020-06-16,order,rugby,east,44.68866666666667,3
19109,2020-06-16,order,basketball,south,596.5406666666667,8
19110,2020-06-16,physical_collection,surfing,west,43.71533333333334,2
19111,2020-06-16,order,boxing,east,226.0053333333333,1
19112,2020-06-16,order,trail,east,258.56533333333334,1
19114,2020-06-16,physical_collection,basketball,west,6.985333333333333,2
19115,2020-06-17,order,fitness,east,821.8313333333332,11
19116,2020-06-17,order,triathlon,east,468.058,10
19117,2020-06-17,order,tennis,south,612.692,16
19118,2020-06-17,order,pilates,east,926.8386666666667,20
19119,2020-06-17,order,surfing,east,2493.96,23
19120,2020-06-17,order,jog/run,south,1225.7173333333333,24
19121,2020-06-17,order,swimming,south,1591.8893333333333,24
19122,2020-06-17,order,diving,south,1192.3786666666667,12
19123,2020-06-17,order,yoga,east,537.1713333333333,5
19124,2020-06-17,order,surfing,south,1500.9626666666666,15
19126,2020-06-17,order,football,east,673.284,9
19127,2020-06-17,order,cycling,east,797.9686666666666,11
19128,2020-06-17,order,hiking/trekking,east,6548.491999999999,69
19129,2020-06-17,physical_collection,swimming,west,28.828666666666667,3
19130,2020-06-17,order,jog/run,east,2692.6053333333334,33
19131,2020-06-17,physical_collection,surfing,west,10.750666666666666,4
19132,2020-06-17,order,skate/roller,east,940.2193333333335,5
19133,2020-06-17,order,tennis,east,873.0706666666666,13
19134,2020-06-17,order,basketball,south,596.2313333333333,11
19135,2020-06-17,order,football,south,451.7066666666667,6
19136,2020-06-17,order,swimming,east,2342.866666666667,31
19137,2020-06-17,physical_collection,boxing,west,8.648,2
19138,2020-06-17,order,pilates,south,427.50866666666667,11
19139,2020-06-17,order,diving,east,1220.06,15
19140,2020-06-17,order,badminton,east,285.6673333333333,3
19141,2020-06-17,order,boxing,east,132.59933333333333,2
19142,2020-06-17,order,basketball,east,469.936,7
19143,2020-06-17,order,rugby,south,28.346666666666668,3
19144,2020-06-17,order,table_tennis,east,90.02,3
19145,2020-06-17,order,golf,east,211.018,2
19147,2020-06-17,order,badminton,south,289.3846666666667,3
19150,2020-06-17,order,crosstrain,east,1147.9686666666666,8
19151,2020-06-17,order,golf,south,76.97399999999999,2
19152,2020-06-17,order,kayak/sup,south,417.22133333333335,4
19154,2020-06-17,order,hiking/trekking,south,4435.692666666667,52
19155,2020-06-17,order,trail,east,280.796,1
19156,2020-06-17,order,skate/roller,south,351.99466666666666,2
19158,2020-06-17,order,others,east,74.01,2
19159,2020-06-17,order,kayak/sup,east,263.17133333333334,3
19160,2020-06-17,order,volleyball,east,39.98466666666666,4
19161,2020-06-17,physical_collection,skate/roller,west,158.27533333333335,4
19163,2020-06-17,order,others,south,8.271333333333333,3
19164,2020-06-17,physical_collection,pilates,west,42.64266666666666,4
19165,2020-06-17,physical_collection,hiking/trekking,west,228.96666666666667,1
19166,2020-06-17,physical_collection,fitness,west,37.288000000000004,2
19167,2020-06-17,order,yoga,south,557.268,6
19169,2020-06-17,order,ski,east,11.155333333333333,3
19170,2020-06-17,physical_collection,tennis,west,14.899333333333333,2
19171,2020-06-17,order,fitness,south,681.7773333333333,8
19172,2020-06-17,physical_collection,others,west,36.954,2
19173,2020-06-17,order,cycling,south,68.926,1
19174,2020-06-17,order,triathlon,south,252.7206666666667,6
19175,2020-06-17,order,crosstrain,south,783.5886666666667,5
19176,2020-06-17,physical_collection,jog/run,west,31.455333333333332,4
19177,2020-06-18,order,cycling,south,10.360666666666667,2
19178,2020-06-18,order,badminton,south,281.17,4
19179,2020-06-18,order,sailing,east,46.39600000000001,3
19181,2020-06-18,order,triathlon,south,318.0746666666667,5
19182,2020-06-18,order,basketball,east,613.4013333333334,12
19183,2020-06-18,order,basketball,south,418.05733333333336,6
19185,2020-06-18,order,swimming,east,2255.8673333333336,31
19186,2020-06-18,order,table_tennis,south,43.46133333333333,3
19187,2020-06-18,order,jog/run,east,2284.3153333333335,30
19188,2020-06-18,order,swimming,south,1675.4473333333333,17
19189,2020-06-18,order,crosstrain,south,751.5233333333334,5
19190,2020-06-18,order,football,south,446.108,6
19191,2020-06-18,order,tennis,south,569.67,9
19192,2020-06-18,order,pilates,south,552.624,11
19193,2020-06-18,order,yoga,east,433.25866666666667,8
19194,2020-06-18,order,badminton,east,483.4173333333333,7
19195,2020-06-18,order,tennis,east,822.5786666666667,14
19196,2020-06-18,order,crosstrain,east,1000.014,11
19197,2020-06-18,order,diving,east,939.7220000000001,12
19198,2020-06-18,order,table_tennis,east,79.09,3
19199,2020-06-18,order,surfing,east,1841.78,21
19200,2020-06-18,physical_collection,golf,west,17.510666666666665,3
19201,2020-06-18,order,pilates,east,1279.874,20
19202,2020-06-18,order,triathlon,east,555.6746666666667,11
19203,2020-06-18,order,surfing,south,945.0966666666667,10
19204,2020-06-18,order,others,east,94.50933333333334,2
19205,2020-06-18,order,hiking/trekking,east,7533.392666666667,61
19206,2020-06-18,order,diving,south,674.9746666666666,5
19207,2020-06-18,order,golf,east,145.19333333333333,4
19208,2020-06-18,order,jog/run,south,1309.0006666666666,20
19210,2020-06-18,order,skate/roller,south,235.28533333333334,3
19211,2020-06-18,order,trail,south,191.07000000000002,4
19212,2020-06-18,order,trail,east,390.65799999999996,3
19213,2020-06-18,physical_collection,pilates,west,75.64533333333334,3
19214,2020-06-18,order,climbing,east,55.052,2
19215,2020-06-18,order,kayak/sup,east,481.44000000000005,4
19216,2020-06-18,order,football,east,772.8153333333333,8
19217,2020-06-18,order,cycling,east,725.7139999999999,9
19218,2020-06-18,physical_collection,others,west,84.516,4
19219,2020-06-18,order,boxing,east,187.20399999999998,2
19220,2020-06-18,physical_collection,fitness,west,35.75933333333334,3
19221,2020-06-18,physical_collection,diving,west,54.586666666666666,2
19222,2020-06-18,order,golf,south,65.152,4
19223,2020-06-18,order,fitness,south,553.5740000000001,8
19224,2020-06-18,order,skate/roller,east,620.52,3
19225,2020-06-18,order,yoga,south,472.276,4
19226,2020-06-18,physical_collection,boxing,west,34.98800000000001,1
19227,2020-06-18,physical_collection,hiking/trekking,west,1046.912,5
19228,2020-06-18,physical_collection,skate/roller,west,16.818,1
19229,2020-06-18,physical_collection,trail,west,20.677333333333333,3
19230,2020-06-18,physical_collection,crosstrain,west,291.67733333333337,3
19232,2020-06-18,order,rugby,south,44.63733333333332,1
19233,2020-06-18,physical_collection,ski,west,57.56933333333333,4
19234,2020-06-18,order,fitness,east,959.3639999999999,12
19235,2020-06-18,order,hiking/trekking,south,3450.6533333333336,42
19236,2020-06-18,order,rugby,east,26.890666666666664,2
19237,2020-06-18,order,volleyball,east,13.043999999999999,2
19238,2020-06-18,physical_collection,cycling,west,135.92733333333334,2
19239,2020-06-19,order,hiking/trekking,east,3638.9053333333336,30
19240,2020-06-19,order,swimming,east,908.8986666666666,14
19241,2020-06-19,order,jog/run,south,679.9486666666667,12
19242,2020-06-19,order,fitness,south,263.38866666666667,7
19243,2020-06-19,order,triathlon,south,217.03466666666668,4
19244,2020-06-19,order,jog/run,east,1044.508,16
19245,2020-06-19,order,crosstrain,south,449.48600000000005,6
19246,2020-06-19,physical_collection,cycling,west,187.4366666666667,4
19247,2020-06-19,order,fitness,east,470.1266666666666,8
19248,2020-06-19,order,crosstrain,east,425.30400000000003,7
19249,2020-06-19,physical_collection,tennis,west,38.59133333333333,6
19250,2020-06-19,order,triathlon,east,232.67133333333334,8
19251,2020-06-19,order,tennis,south,283.42133333333334,6
19252,2020-06-19,order,climbing,east,33.77133333333333,2
19253,2020-06-19,order,swimming,south,976.9,14
19254,2020-06-19,order,pilates,east,531.2893333333333,8
19255,2020-06-19,order,tennis,east,326.108,7
19256,2020-06-19,order,skate/roller,east,170.23,1
19257,2020-06-19,order,hiking/trekking,south,1926.8546666666668,19
19258,2020-06-19,physical_collection,sailing,west,17.621333333333332,1
19259,2020-06-19,physical_collection,fitness,west,74.16666666666667,4
19260,2020-06-19,order,sailing,east,28.384666666666664,3
19261,2020-06-19,order,cycling,east,455.5786666666667,6
19262,2020-06-19,order,pilates,south,227.15333333333334,6
19263,2020-06-19,order,cycling,south,57.49733333333334,3
19264,2020-06-19,order,surfing,east,719.0500000000001,8
19268,2020-06-19,order,basketball,east,295.6046666666667,4
19269,2020-06-19,order,kayak/sup,east,372.21066666666667,3
19270,2020-06-19,order,basketball,south,245.552,5
19271,2020-06-19,physical_collection,football,west,36.07666666666667,4
19273,2020-06-19,physical_collection,skate/roller,west,216.71533333333332,3
19276,2020-06-19,physical_collection,swimming,west,38.839333333333336,1
19277,2020-06-19,order,trail,south,109.55866666666668,1
19278,2020-06-19,order,yoga,south,204.596,3
19279,2020-06-19,physical_collection,yoga,west,31.546666666666667,1
19280,2020-06-19,order,kayak/sup,south,56.586666666666666,1
19281,2020-06-19,order,volleyball,east,12.484666666666667,1
19282,2020-06-19,physical_collection,trail,west,26.322,3
19283,2020-06-19,order,diving,east,387.046,5
19284,2020-06-19,physical_collection,hiking/trekking,west,318.17400000000004,3
19285,2020-06-19,physical_collection,basketball,west,35.593333333333334,3
19286,2020-06-19,order,football,south,190.56866666666667,4
19287,2020-06-19,physical_collection,others,west,161.33533333333332,2
19288,2020-06-19,physical_collection,crosstrain,west,440.3473333333333,4
19289,2020-06-19,physical_collection,golf,west,28.001333333333335,3
19290,2020-06-19,order,surfing,south,548.218,4
19291,2020-06-19,order,badminton,east,170.99333333333334,2
19292,2020-06-19,physical_collection,surfing,west,29.106666666666666,1
19293,2020-06-19,order,diving,south,246.846,4
19294,2020-06-19,order,rugby,south,9.695333333333332,3
19295,2020-06-19,order,yoga,east,316.0853333333333,3
19296,2020-06-19,order,football,east,271.848,4
19297,2020-06-19,physical_collection,table_tennis,west,60.05133333333333,3
19298,2020-06-20,order,fitness,east,394.1793333333333,7
19299,2020-06-20,order,crosstrain,east,633.6519999999999,4
19300,2020-06-20,order,hiking/trekking,south,2059.9646666666667,19
19301,2020-06-20,order,triathlon,east,260.1793333333333,6
19302,2020-06-20,order,triathlon,south,109.794,4
19303,2020-06-20,order,jog/run,east,1061.8893333333333,19
19304,2020-06-20,order,swimming,east,1320.8306666666667,20
19305,2020-06-20,order,sailing,east,32.25,1
19306,2020-06-20,order,jog/run,south,873.1333333333333,10
19307,2020-06-20,physical_collection,ski,west,13.56,3
19308,2020-06-20,order,tennis,east,185.81066666666666,4
19309,2020-06-20,order,pilates,east,597.902,12
19310,2020-06-20,order,surfing,south,919.3273333333333,9
19311,2020-06-20,order,basketball,south,221.53533333333334,3
19312,2020-06-20,physical_collection,pilates,west,13.225999999999999,3
19313,2020-06-20,order,football,east,242.25199999999998,5
19314,2020-06-20,order,hiking/trekking,east,3252.889333333333,28
19315,2020-06-20,physical_collection,swimming,west,37.269333333333336,2
19316,2020-06-20,order,skate/roller,east,206.984,1
19317,2020-06-20,order,skate/roller,south,154.93466666666666,3
19318,2020-06-20,order,pilates,south,223.13066666666668,7
19319,2020-06-20,physical_collection,basketball,west,129.71066666666667,4
19320,2020-06-20,order,swimming,south,835.1566666666666,11
19321,2020-06-20,order,fitness,south,411.2126666666666,9
19322,2020-06-20,order,kayak/sup,east,438.73133333333334,1
19323,2020-06-20,order,golf,east,89.83333333333333,3
19324,2020-06-20,order,tennis,south,355.266,8
19326,2020-06-20,order,trail,south,142.71333333333334,4
19327,2020-06-20,order,football,south,240.428,4
19329,2020-06-20,order,surfing,east,1308.6126666666667,12
19330,2020-06-20,order,basketball,east,285.79266666666666,3
19332,2020-06-20,order,badminton,east,126.41733333333333,4
19333,2020-06-20,physical_collection,football,west,9.162,1
19335,2020-06-20,order,boxing,east,43.008,2
19336,2020-06-20,order,golf,south,23.44666666666667,3
19337,2020-06-20,order,diving,east,758.8960000000001,8
19338,2020-06-20,order,kayak/sup,south,32.08133333333333,2
19340,2020-06-20,order,yoga,east,251.86,4
19341,2020-06-20,order,badminton,south,87.28533333333333,4
19342,2020-06-20,order,others,east,40.257333333333335,1
19344,2020-06-20,physical_collection,crosstrain,west,566.8273333333333,3
19347,2020-06-20,order,diving,south,632.9033333333333,5
19348,2020-06-20,order,cycling,east,609.0226666666666,4
19349,2020-06-20,physical_collection,fitness,west,203.31533333333334,4
19350,2020-06-20,physical_collection,yoga,west,8.744,1
19351,2020-06-20,order,yoga,south,218.31533333333334,1
19352,2020-06-20,physical_collection,hiking/trekking,west,76.23733333333332,4
19353,2020-06-20,order,cycling,south,17.032,3
19354,2020-06-20,order,crosstrain,south,277.74399999999997,3
19356,2020-06-21,order,diving,east,828.598,5
19357,2020-06-21,order,pilates,east,705.8860000000001,13
19358,2020-06-21,order,surfing,east,1498.5959999999998,15
19359,2020-06-21,order,yoga,east,456.8926666666667,7
19360,2020-06-21,order,yoga,south,151.14866666666668,4
19361,2020-06-21,order,swimming,east,1336.2813333333334,19
19362,2020-06-21,order,pilates,south,236.44466666666668,5
19363,2020-06-21,order,boxing,east,72.48866666666667,3
19364,2020-06-21,physical_collection,yoga,west,15.881333333333332,3
19365,2020-06-21,order,hiking/trekking,south,2247.73,22
19366,2020-06-21,order,badminton,south,119.91466666666668,4
19368,2020-06-21,physical_collection,crosstrain,west,235.43466666666666,4
19369,2020-06-21,physical_collection,hiking/trekking,west,18.80933333333333,3
19370,2020-06-21,order,trail,east,204.46466666666666,4
19371,2020-06-21,order,football,east,400.96,8
19372,2020-06-21,order,rugby,south,12.651333333333334,2
19373,2020-06-21,order,cycling,east,562.9473333333333,6
19374,2020-06-21,order,hiking/trekking,east,3797.1453333333334,37
19375,2020-06-21,order,fitness,south,368.894,8
19376,2020-06-21,order,diving,south,382.2846666666667,5
19377,2020-06-21,order,unknown,east,8.910666666666666,3
19378,2020-06-21,physical_collection,diving,west,6.801333333333333,2
19379,2020-06-21,order,crosstrain,south,327.84133333333335,4
19380,2020-06-21,order,basketball,east,260.49399999999997,4
19382,2020-06-21,order,triathlon,south,173.352,4
19383,2020-06-21,order,basketball,south,246.45933333333335,4
19384,2020-06-21,order,fitness,east,564.31,7
19385,2020-06-21,order,golf,east,91.83866666666665,4
19386,2020-06-21,order,jog/run,east,1435.8666666666668,20
19388,2020-06-21,order,climbing,east,168.66466666666668,4
19389,2020-06-21,order,swimming,south,755.9246666666668,13
19390,2020-06-21,order,tennis,south,403.84066666666666,5
19391,2020-06-21,order,skate/roller,east,155.02533333333335,1
19392,2020-06-21,order,crosstrain,east,668.886,5
19393,2020-06-21,order,surfing,south,647.3646666666667,8
19394,2020-06-21,order,ski,east,20.86066666666667,3
19395,2020-06-21,order,kayak/sup,south,77.258,3
19396,2020-06-21,physical_collection,golf,west,20.948000000000004,1
19397,2020-06-21,physical_collection,kayak/sup,west,13.51,3
19398,2020-06-21,order,trail,south,144.55466666666666,3
19399,2020-06-21,order,tennis,east,453.24133333333333,8
19400,2020-06-21,order,skate/roller,south,190.52266666666665,1
19402,2020-06-21,physical_collection,surfing,west,44.102,2
19403,2020-06-21,order,jog/run,south,849.0553333333334,11
19404,2020-06-21,order,triathlon,east,233.29066666666668,5
19406,2020-06-21,order,football,south,230.60666666666668,3
19407,2020-06-21,physical_collection,pilates,west,21.986666666666668,3
19408,2020-06-21,physical_collection,skate/roller,west,21.640666666666664,1
19409,2020-06-21,order,badminton,east,163.31866666666667,4
19412,2020-06-21,physical_collection,football,west,6.81,1
19413,2020-06-21,order,others,east,173.50466666666668,1
19414,2020-06-22,order,surfing,east,1051.4326666666666,11
19415,2020-06-22,order,hiking/trekking,south,1483.9926666666668,24
19416,2020-06-22,order,fitness,south,265.58933333333334,7
19417,2020-06-22,order,fitness,east,499.1773333333333,9
19419,2020-06-22,order,diving,east,662.1546666666667,7
19420,2020-06-22,order,triathlon,east,263.09,7
19421,2020-06-22,order,swimming,east,1135.6540000000002,18
19422,2020-06-22,order,cycling,south,253.06333333333336,8
19423,2020-06-22,physical_collection,crosstrain,west,40.972,3
19425,2020-06-22,order,badminton,east,152.55333333333334,4
19426,2020-06-22,order,tennis,east,365.57733333333334,8
19427,2020-06-22,physical_collection,cycling,west,167.88933333333333,4
19428,2020-06-22,order,rugby,south,16.180666666666667,3
19429,2020-06-22,order,hiking/trekking,east,3007.530666666667,36
19430,2020-06-22,order,triathlon,south,143.656,3
19431,2020-06-22,order,jog/run,east,1085.3586666666667,19
19432,2020-06-22,order,golf,south,96.83733333333333,4
19433,2020-06-22,order,crosstrain,east,549.7693333333334,7
19434,2020-06-22,order,crosstrain,south,319.1893333333333,3
19435,2020-06-22,order,diving,south,370.9206666666667,4
19436,2020-06-22,order,yoga,east,291.4866666666667,3
19437,2020-06-22,order,jog/run,south,784.3833333333333,12
19438,2020-06-22,order,golf,east,260.5013333333333,3
19440,2020-06-22,order,cycling,east,477.4893333333334,6
19441,2020-06-22,order,ski,south,21.933333333333334,1
19442,2020-06-22,order,pilates,east,733.0693333333334,11
19443,2020-06-22,order,badminton,south,143.85866666666666,2
19444,2020-06-22,physical_collection,tennis,west,13.328000000000001,4
19445,2020-06-22,order,climbing,east,96.952,4
19446,2020-06-22,physical_collection,sailing,west,7.639333333333333,1
19448,2020-06-22,physical_collection,ski,west,18.06266666666667,3
19449,2020-06-22,order,kayak/sup,south,100.51066666666668,2
19451,2020-06-22,order,trail,east,255.21533333333332,4
19452,2020-06-22,order,pilates,south,175.6,5
19453,2020-06-22,order,sailing,east,25.808000000000003,1
19454,2020-06-22,order,kayak/sup,east,271.7033333333333,2
19455,2020-06-22,order,tennis,south,317.6046666666667,6
19456,2020-06-22,order,swimming,south,906.5573333333333,15
19457,2020-06-22,order,basketball,east,305.22266666666667,5
19458,2020-06-22,physical_collection,diving,west,20.896666666666665,3
19461,2020-06-22,order,football,east,314.132,5
19462,2020-06-22,order,yoga,south,250.59400000000002,4
19464,2020-06-22,order,surfing,south,473.6233333333334,6
19465,2020-06-22,order,trail,south,106.408,3
19466,2020-06-22,order,basketball,south,312.16,6
19467,2020-06-22,order,football,south,154.82066666666665,4
19468,2020-06-22,order,rugby,east,19.988,1
19470,2020-06-22,physical_collection,swimming,west,37.00666666666667,3
19471,2020-06-22,physical_collection,golf,west,7.051333333333333,2
19472,2020-06-23,order,cycling,east,563.51,9
19473,2020-06-23,order,hiking/trekking,east,5295.844,56
19474,2020-06-23,order,boxing,east,177.24,2
19475,2020-06-23,order,pilates,south,369.57,8
19476,2020-06-23,order,rugby,east,21.718666666666667,3
19477,2020-06-23,order,jog/run,south,1381.2633333333333,20
19478,2020-06-23,order,basketball,east,378.97666666666663,9
19479,2020-06-23,order,tennis,east,549.7006666666667,12
19480,2020-06-23,order,pilates,east,805.4106666666667,20
19481,2020-06-23,order,tennis,south,474.24133333333333,9
19482,2020-06-23,order,badminton,east,360.4746666666667,5
19483,2020-06-23,order,fitness,east,679.234,8
19484,2020-06-23,order,trail,east,244.78533333333334,4
19486,2020-06-23,order,fitness,south,363.828,7
19487,2020-06-23,order,climbing,east,66.23133333333332,1
19488,2020-06-23,order,triathlon,east,418.69666666666666,12
19490,2020-06-23,order,diving,east,1044.1833333333334,9
19492,2020-06-23,order,hiking/trekking,south,3127.0586666666663,40
19493,2020-06-23,order,yoga,east,565.0493333333333,8
19494,2020-06-23,order,surfing,south,963.7026666666667,9
19495,2020-06-23,order,diving,south,930.2706666666667,10
19496,2020-06-23,order,basketball,south,427.4266666666667,7
19497,2020-06-23,order,crosstrain,south,487.8433333333333,4
19498,2020-06-23,order,table_tennis,south,33.120666666666665,4
19499,2020-06-23,physical_collection,swimming,west,11.581999999999999,1
19500,2020-06-23,order,swimming,east,2342.5613333333336,27
19501,2020-06-23,physical_collection,crosstrain,west,30.213333333333335,2
19502,2020-06-23,physical_collection,diving,west,8.512,1
19503,2020-06-23,order,swimming,south,1225.628,20
19504,2020-06-23,order,triathlon,south,371.47,8
19505,2020-06-23,order,badminton,south,307.026,3
19506,2020-06-23,order,jog/run,east,1829.5733333333335,24
19507,2020-06-23,order,kayak/sup,east,284.4266666666667,4
19508,2020-06-23,physical_collection,jog/run,west,72.62733333333334,4
19510,2020-06-23,order,crosstrain,east,946.2653333333333,8
19511,2020-06-23,physical_collection,kayak/sup,west,43.894,2
19512,2020-06-23,order,skate/roller,south,378.0026666666667,2
19513,2020-06-23,order,table_tennis,east,44.535333333333334,3
19514,2020-06-23,order,others,east,106.28266666666667,4
19515,2020-06-23,order,skate/roller,east,385.1713333333333,3
19516,2020-06-23,physical_collection,surfing,west,20.727999999999998,1
19517,2020-06-23,order,yoga,south,288.95266666666663,6
19518,2020-06-23,order,squash,east,60.111333333333334,1
19519,2020-06-23,order,surfing,east,1752.5993333333336,17
19520,2020-06-23,physical_collection,pilates,west,84.68933333333334,5
19521,2020-06-23,order,sailing,east,47.604666666666674,1
19522,2020-06-23,physical_collection,hiking/trekking,west,255.20866666666666,4
19523,2020-06-23,order,golf,east,336.442,5
19524,2020-06-23,order,football,east,603.5886666666667,7
19527,2020-06-23,order,golf,south,245.494,5
19528,2020-06-23,order,football,south,689.8666666666667,8
19531,2020-06-23,physical_collection,fitness,west,79.93666666666667,2
19532,2020-06-23,order,volleyball,east,19.151333333333334,3
19533,2020-06-24,order,triathlon,east,379.17266666666666,11
19534,2020-06-24,order,badminton,east,497.7626666666667,4
19535,2020-06-24,order,diving,east,1025.5086666666666,12
19536,2020-06-24,order,trail,east,319.60533333333336,3
19537,2020-06-24,order,kayak/sup,south,60.732,2
19538,2020-06-24,order,hiking/trekking,east,5923.924666666666,63
19539,2020-06-24,order,basketball,south,661.8533333333334,11
19540,2020-06-24,order,skate/roller,south,611.0120000000001,4
19541,2020-06-24,order,golf,east,178.54399999999998,2
19542,2020-06-24,order,football,east,630.4693333333333,8
19543,2020-06-24,order,surfing,east,2074.8126666666667,17
19545,2020-06-24,order,diving,south,1309.6866666666667,11
19546,2020-06-24,order,jog/run,east,1688.7553333333335,31
19547,2020-06-24,order,surfing,south,1759.5673333333334,15
19548,2020-06-24,order,pilates,east,1216.6593333333333,17
19549,2020-06-24,order,jog/run,south,1576.146,21
19550,2020-06-24,order,trail,south,56.83266666666666,3
19551,2020-06-24,order,skate/roller,east,698.9493333333334,6
19552,2020-06-24,order,boxing,east,131.14466666666667,2
19553,2020-06-24,order,fitness,south,515.8326666666667,10
19554,2020-06-24,order,yoga,south,566.7426666666667,4
19555,2020-06-24,order,hiking/trekking,south,5889.532666666667,55
19556,2020-06-24,order,rugby,south,31.548000000000002,2
19557,2020-06-24,order,golf,south,166.35,4
19558,2020-06-24,order,crosstrain,south,476.1193333333333,4
19559,2020-06-24,order,tennis,south,608.5046666666666,15
19560,2020-06-24,order,football,south,548.782,7
19561,2020-06-24,order,yoga,east,549.0513333333333,8
19562,2020-06-24,order,others,east,42.06666666666667,2
19563,2020-06-24,order,cycling,east,604.2520000000001,8
19564,2020-06-24,physical_collection,cycling,west,307.23533333333336,1
19565,2020-06-24,physical_collection,hiking/trekking,west,193.64266666666666,4
19566,2020-06-24,physical_collection,others,west,36.31266666666667,2
19567,2020-06-24,order,sailing,east,38.571999999999996,3
19568,2020-06-24,order,cycling,south,105.194,3
19569,2020-06-24,order,volleyball,east,12.076666666666666,2
19570,2020-06-24,physical_collection,crosstrain,west,103.23666666666666,3
19571,2020-06-24,order,crosstrain,east,865.4506666666666,5
19572,2020-06-24,physical_collection,jog/run,west,127.65866666666666,3
19573,2020-06-24,order,swimming,east,2353.2019999999998,31
19574,2020-06-24,order,triathlon,south,365.3866666666667,9
19575,2020-06-24,order,table_tennis,south,72.198,2
19576,2020-06-24,order,badminton,south,329.1086666666667,5
19577,2020-06-24,order,fitness,east,876.2133333333335,10
19578,2020-06-24,physical_collection,basketball,west,34.03,3
19579,2020-06-24,physical_collection,tennis,west,29.505333333333336,2
19580,2020-06-24,physical_collection,fitness,west,195.37,1
19581,2020-06-24,physical_collection,golf,west,50.668,3
19583,2020-06-24,order,table_tennis,east,62.93,1
19585,2020-06-24,order,basketball,east,681.346,8
19586,2020-06-24,order,pilates,south,501.44066666666663,10
19587,2020-06-24,order,tennis,east,629.0046666666666,18
19588,2020-06-24,order,kayak/sup,east,454.324,2
19589,2020-06-24,order,swimming,south,1530.4353333333331,24
19590,2020-06-24,physical_collection,badminton,west,73.252,2
19592,2020-06-24,physical_collection,skate/roller,west,120.09933333333333,3
19593,2020-06-25,order,yoga,east,284.132,4
19594,2020-06-25,order,hiking/trekking,east,3342.8806666666665,32
19595,2020-06-25,order,hiking/trekking,south,2267.2453333333333,19
19596,2020-06-25,order,crosstrain,south,586.2253333333333,5
19597,2020-06-25,order,yoga,south,283.71866666666665,3
19598,2020-06-25,order,rugby,south,13.51,1
19599,2020-06-25,order,diving,south,349.13466666666665,3
19600,2020-06-25,order,fitness,east,396.1426666666667,7
19601,2020-06-25,order,fitness,south,310.0926666666667,6
19602,2020-06-25,order,swimming,east,1080.0886666666668,20
19603,2020-06-25,physical_collection,crosstrain,west,411.28266666666667,3
19604,2020-06-25,order,golf,south,49.27866666666666,4
19605,2020-06-25,order,football,east,317.0786666666667,4
19606,2020-06-25,order,swimming,south,969.0546666666668,14
19607,2020-06-25,order,skate/roller,east,142.19733333333332,1
19608,2020-06-25,order,badminton,south,58.81999999999999,1
19609,2020-06-25,order,jog/run,south,949.1933333333333,13
